"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"BLAP-01","2012-05-23","17,1","231","8,4","=","200","-1"
"BLAP-01","2012-09-20","17,9","209","8,4","=","52","-2"
"BLAP-01","2012-07-25","24,6","258","8,5","=","800","-2"
"BLAP-02","2012-07-10","24,8","269","8,5","=","2","1"
"BLAP-02","2012-07-30","25,5","271","8,5","=","2","1"
"BLAP-02","2012-09-11","21","224","8,4","=","3","1"
"BLAP-02","2012-08-22","23,6","235","8,4","=","7","1"
"BLAP-02","2012-08-27","24,5","224","8,6","=","7","1"
"BLAP-02","2012-06-20","23,7","240","8,3","=","8","1"
"BLAP-02","2012-07-16","26,1","275","8,5","=","8","0"
"BLAP-02","2012-09-27","16,2","201","8,3","=","11","0"
"BLAP-02","2012-09-05","23,5","229","8,3","=","21","0"
"BLAP-02","2012-06-04","18","256","8,6","=","25","0"
"BLAP-02","2012-05-29","19,9","251","8,4","=","31","0"
"BLAP-02","2012-07-04","24,2","258","8,4","=","2","-1"
"BLAP-02","2012-10-02","15,7","190","8,3","=","5","-1"
"BLAP-02","2012-06-28","23,2","271","8,4","=","8","-1"
"BLAP-02","2012-05-23","18,5","199","8,3","=","11","-1"
"BLAP-02","2012-06-13","21,5","231","8,4","=","16","-1"
"BLAP-02","2012-08-06","25,8","256","8,4","=","18","-1"
"BLAP-02","2012-08-16","24,8","253","8,4","=","23","-1"
"BLAP-02","2012-07-25","24,9","282","8,5","=","5","-2"
"BLAP-02","2012-09-20","18,5","214","8,4","=","8","-2"
"BLAP-1","2012-07-10","22,4","280","8,3","=","2","1"
"BLAP-1","2012-08-22","22,4","237","8,5","=","2","1"
"BLAP-1","2012-08-27","24,4","253","8,7","=","2","1"
"BLAP-1","2012-06-20","21,8","254","8,2","=","3","1"
"BLAP-1","2012-09-11","19,6","265","8,6","=","10","1"
"BLAP-1","2012-07-30","24,5","257","8,7","=","66","1"
"BLAP-1","2012-06-04","16,7","215","8,7","=","8","0"
"BLAP-1","2012-09-27","16,4","224","8,5","=","21","0"
"BLAP-1","2012-09-05","22,7","249","8,6","=","42","0"
"BLAP-1","2012-07-16","24,8","276","8,6","=","240","0"
"BLAP-1","2012-05-29","17,3","246","8,6","=","510","0"
"BLAP-1","2012-06-28","20","268","8,3","=","2","-1"
"BLAP-1","2012-08-16","23,7","246","8,4","=","3","-1"
"BLAP-1","2012-07-04","23,3","267","8,4","=","8","-1"
"BLAP-1","2012-05-23","15,7","254","8,3","=","16","-1"
"BLAP-1","2012-10-02","15,4","247","8,2","=","20","-1"
"BLAP-1","2012-06-13","20,3","234","8,3","=","25","-1"
"BLAP-1","2012-08-06","24,3","264","8,5","=","25","-1"
"BLAP-1","2012-09-20","17,3","254","8,4","=","5","-2"
"BLAP-1","2012-07-25","23,4","284","8,5","=","7","-2"
"BLAP-10.5","2012-07-10","22,4","354","8,4","<","2","1"
"BLAP-10.5","2012-08-27","24,4","289","8,8","=","2","1"
"BLAP-10.5","2012-09-11","19,4","325","8,5","=","3","1"
"BLAP-10.5","2012-08-22","21,8","293","8,4","=","8","1"
"BLAP-10.5","2012-07-30","26,9","276","9","=","13","1"
"BLAP-10.5","2012-06-20","21,2","463","7,8","=","44","1"
"BLAP-10.5","2012-09-05","22,9","647","7,9","=","8","0"
"BLAP-10.5","2012-07-16","25,5","284","8,8","=","20","0"
"BLAP-10.5","2012-09-27","16,1","431","8","=","27","0"
"BLAP-10.5","2012-05-29","18,4","267","8,4","=","76","0"
"BLAP-10.5","2012-05-23","16,2","259","8,3","=","2","-1"
"BLAP-10.5","2012-07-04","22,8","344","8,1","=","3","-1"
"BLAP-10.5","2012-10-02","16,1","346","8,1","=","7","-1"
"BLAP-10.5","2012-06-28","20","393","8,2","=","8","-1"
"BLAP-10.5","2012-06-13","19,3","536","7,9","=","15","-1"
"BLAP-10.5","2012-08-06","25,1","281","8,8","=","23","-1"
"BLAP-10.5","2012-08-16","23,7","440","8,5","=","30","-1"
"BLAP-10.5","2012-07-25","23,3","315","8,5","=","7","-2"
"BLAP-10.5","2012-09-20","16,9","372","8,2","=","7","-2"
"BLAP-10.5","2012-06-04","16,7","286","8,6","=","12","-2"
"BLAP-2.5","2012-06-20","22","258","8,3","=","2","1"
"BLAP-2.5","2012-07-10","23","281","8,5","=","2","1"
"BLAP-2.5","2012-08-27","24,6","255","8,7","=","2","1"
"BLAP-2.5","2012-08-22","22,8","261","8,7","=","3","1"
"BLAP-2.5","2012-09-11","19,6","268","8,5","=","13","1"
"BLAP-2.5","2012-07-30","25,2","268","8,7","=","30","1"
"BLAP-2.5","2012-09-05","22,9","260","8,5","=","8","0"
"BLAP-2.5","2012-07-16","25,3","277","8,6","=","16","0"
"BLAP-2.5","2012-09-27","16,5","255","8,4","=","20","0"
"BLAP-2.5","2012-05-29","18,2","258","8,5","=","180","0"
"BLAP-2.5","2012-06-28","20,4","275","8,3","=","7","-1"
"BLAP-2.5","2012-08-16","24","256","8,5","=","7","-1"
"BLAP-2.5","2012-10-02","15,6","240","8,2","=","10","-1"
"BLAP-2.5","2012-06-13","20,4","243","8,4","=","56","-1"
"BLAP-2.5","2012-08-06","24,7","266","8,6","=","68","-1"
"BLAP-2.5","2012-05-23","16,3","252","8,2","=","70","-1"
"BLAP-2.5","2012-07-04","23,5","276","8,4","=","78","-1"
"BLAP-2.5","2012-09-20","17,2","232","8,4","=","13","-2"
"BLAP-2.5","2012-07-25","24","282","8,5","=","20","-2"
"BLAP-2.5","2012-06-04","16,5","238","8,7","=","28","-2"
"BLAP-2.8","2012-09-11","19,2","276","8,5","=","7","1"
"BLAP-2.8","2012-06-20","22,3","262","8,4","=","20","1"
"BLAP-2.8","2012-07-10","22,6","285","8,5","=","30","1"
"BLAP-2.8","2012-08-27","24,1","268","8,6","=","34","1"
"BLAP-2.8","2012-08-22","22,1","272","8,4","=","41","1"
"BLAP-2.8","2012-07-30","24,9","272","8,7","=","70","1"
"BLAP-2.8","2012-09-27","16,2","261","8,3","=","23","0"
"BLAP-2.8","2012-09-05","22,7","264","8,6","=","31","0"
"BLAP-2.8","2012-07-16","25,1","282","8,7","=","36","0"
"BLAP-2.8","2012-05-29","18","261","8,5","=","310","0"
"BLAP-2.8","2012-06-13","20,3","254","8,4","=","10","-1"
"BLAP-2.8","2012-10-02","15,6","267","8,2","=","12","-1"
"BLAP-2.8","2012-05-23","15,9","256","8,2","=","16","-1"
"BLAP-2.8","2012-07-04","23,1","280","8,4","=","18","-1"
"BLAP-2.8","2012-06-28","20,3","279","8,3","=","20","-1"
"BLAP-2.8","2012-08-16","23,6","268","8,4","=","21","-1"
"BLAP-2.8","2012-08-06","24,1","272","8,5","=","42","-1"
"BLAP-2.8","2012-06-04","16","252","8,7","=","56","-2"
"BLAP-2.8","2012-07-25","23,3","289","8,6","=","700","-2"
"BLAP-2.8","2012-09-20","16,9","269","8,3","=","700","-2"
"BLAP-3","2012-08-22","22,3","274","8,5","=","15","1"
"BLAP-3","2012-07-10","22,5","287","8,3","=","16","1"
"BLAP-3","2012-09-11","19,4","277","8,4","=","18","1"
"BLAP-3","2012-08-27","24,3","268","8,5","=","20","1"
"BLAP-3","2012-07-30","24,6","274","8,6","=","32","1"
"BLAP-3","2012-06-20","22,2","268","8,2","=","54","1"
"BLAP-3","2012-07-16","25","285","8,5","=","26","0"
"BLAP-3","2012-09-05","22,6","265","8,5","=","30","0"
"BLAP-3","2012-09-27","16,2","263","8,3","=","210","0"
"BLAP-3","2012-05-29","17,1","260","8,4","=","320","0"
"BLAP-3","2012-10-02","15,4","266","8,2","=","12","-1"
"BLAP-3","2012-06-28","20,1","283","8,2","=","16","-1"
"BLAP-3","2012-08-16","23,7","269","8,4","=","25","-1"
"BLAP-3","2012-05-23","16,1","248","8,2","=","33","-1"
"BLAP-3","2012-07-04","23","281","8,2","=","36","-1"
"BLAP-3","2012-06-13","20,3","252","8,2","=","46","-1"
"BLAP-3","2012-08-06","24,3","271","8,4","=","98","-1"
"BLAP-3","2012-06-04","16","275","8,6","=","28","-2"
"BLAP-3","2012-07-25","23,4","289","8,5","=","210","-2"
"BLAP-3","2012-09-20","17,1","275","8,3","=","500","-2"
"BLAP-4","2012-08-22","22,4","273","8,4","=","12","1"
"BLAP-4","2012-08-27","24,3","269","8,5","=","13","1"
"BLAP-4","2012-09-11","19,4","279","8,4","=","20","1"
"BLAP-4","2012-06-20","22","266","8,1","=","23","1"
"BLAP-4","2012-07-10","22,5","287","8,3","=","26","1"
"BLAP-4","2012-07-30","24,5","275","8,5","=","46","1"
"BLAP-4","2012-07-16","24,9","284","8,7","=","40","0"
"BLAP-4","2012-09-05","22,7","265","8,5","=","64","0"
"BLAP-4","2012-09-27","16,3","262","8,2","=","230","0"
"BLAP-4","2012-05-29","17,2","261","8,4","=","600","0"
"BLAP-4","2012-06-28","20,2","284","8,1","=","7","-1"
"BLAP-4","2012-10-02","15,5","266","8,2","=","8","-1"
"BLAP-4","2012-08-16","23,8","272","8,3","=","23","-1"
"BLAP-4","2012-06-13","20,3","253","8,2","=","25","-1"
"BLAP-4","2012-05-23","16,3","252","8,2","=","26","-1"
"BLAP-4","2012-07-04","23","281","8,2","=","26","-1"
"BLAP-4","2012-08-06","24,3","271","8,4","=","52","-1"
"BLAP-4","2012-06-04","16,2","252","8,6","=","34","-2"
"BLAP-4","2012-07-25","23,3","290","8,4","=","170","-2"
"BLAP-4","2012-09-20","17,1","267","8,3","=","350","-2"
"BLAP-4.5","2012-08-27","24,6","269","8,6","=","3","1"
"BLAP-4.5","2012-06-20","22","266","8,2","=","16","1"
"BLAP-4.5","2012-08-22","22,7","270","8,5","=","16","1"
"BLAP-4.5","2012-07-10","22,7","287","8,3","=","62","1"
"BLAP-4.5","2012-07-30","24,7","275","8,5","=","86","1"
"BLAP-4.5","2012-09-11","19,6","278","8,5","=","1900","1"
"BLAP-4.5","2012-07-16","25","284","8,6","=","23","0"
"BLAP-4.5","2012-09-27","16,4","262","8,4","=","81","0"
"BLAP-4.5","2012-06-04","16,3","255","8,6","=","520","0"
"BLAP-4.5","2012-09-05","23,2","267","8,6","=","2500","0"
"BLAP-4.5","2012-05-29","17,5","261","8,4",">","6000","0"
"BLAP-4.5","2012-06-28","20,3","282","8,2","=","28","-1"
"BLAP-4.5","2012-07-04","23,1","281","8,3","=","54","-1"
"BLAP-4.5","2012-08-16","24,1","269","8,4","=","81","-1"
"BLAP-4.5","2012-10-02","15,6","266","8,3","=","450","-1"
"BLAP-4.5","2012-05-23","16","252","8,2","=","1200","-1"
"BLAP-4.5","2012-08-06","24,3","271","8,4","=","2100","-1"
"BLAP-4.5","2012-06-13","20,3","263","8,2","=","4400","-1"
"BLAP-4.5","2012-09-20","17,4","267","8,3","=","1000","-2"
"BLAP-4.5","2012-07-25","23,6","290","8,4","=","3100","-2"
"BLAP-6","2012-06-20","22,1","268","8,4","=","2","1"
"BLAP-6","2012-09-11","20,1","279","8,5","=","5","1"
"BLAP-6","2012-08-22","23","269","8,7","=","7","1"
"BLAP-6","2012-07-30","25,2","276","8,8","=","16","1"
"BLAP-6","2012-08-27","24,7","271","8,8","=","25","1"
"BLAP-6","2012-07-10","22,9","286","8,5","=","30","1"
"BLAP-6","2012-07-16","25","284","8,7","=","5","0"
"BLAP-6","2012-09-27","16,8","266","8,5","=","7","0"
"BLAP-6","2012-09-05","23,3","271","8,7","=","20","0"
"BLAP-6","2012-05-29","17,8","264","8,5","=","30","0"
"BLAP-6","2012-06-13","20,2","266","8,3","=","3","-1"
"BLAP-6","2012-07-04","23,3","282","8,4","=","5","-1"
"BLAP-6","2012-10-02","16","274","8,3","=","12","-1"
"BLAP-6","2012-08-06","24,3","275","8,5","=","13","-1"
"BLAP-6","2012-05-23","15,9","258","8,2","=","15","-1"
"BLAP-6","2012-06-28","20,4","283","8,4","=","20","-1"
"BLAP-6","2012-08-16","24,3","268","8,6","=","34","-1"
"BLAP-6","2012-06-04","16,5","257","8,6","=","7","-2"
"BLAP-6","2012-09-20","17,9","275","8,5","=","20","-2"
"BLAP-6","2012-07-25","23,6","292","8,6","=","41","-2"
"BLAP-7","2012-08-22","22","860","7,9","=","26","1"
"BLAP-7","2012-06-20","21,6","1353","8","=","36","1"
"BLAP-7","2012-07-30","22,6","631","8,1","=","99","1"
"BLAP-7","2012-08-27","23","743","8,1","=","250","1"
"BLAP-7","2012-09-11","19,8","631","8,1","=","450","1"
"BLAP-7","2012-07-10","21,1","684","8,2","=","3200","1"
"BLAP-7","2012-07-16","22,8","731","8,2","=","27","0"
"BLAP-7","2012-09-27","17,2","645","8","=","160","0"
"BLAP-7","2012-05-29","16,5","468","8,4","=","240","0"
"BLAP-7","2012-09-05","21,9","526","8","=","310","0"
"BLAP-7","2012-05-23","15,5","370","8,2","=","60","-1"
"BLAP-7","2012-08-06","23,3","477","8","=","90","-1"
"BLAP-7","2012-08-16","22,4","727","7,8","=","100","-1"
"BLAP-7","2012-10-02","16,8","649","8","=","100","-1"
"BLAP-7","2012-06-13","19,4","516","8","=","1400","-1"
"BLAP-7","2012-07-04","22","455","7,9","=","2200","-1"
"BLAP-7","2012-06-28","19,2","642","8","=","4800","-1"
"BLAP-7","2012-09-20","17,9","692","8","=","84","-2"
"BLAP-7","2012-06-04","16,2","470","8,4","=","300","-2"
"BLAP-7","2012-07-25","22,3","593","8,2","=","910","-2"
"BLAP-8.5","2012-07-10","23,6","290","8,7","=","3","1"
"BLAP-8.5","2012-08-27","24,7","280","8,7","=","8","1"
"BLAP-8.5","2012-06-20","22,2","273","8,4","=","11","1"
"BLAP-8.5","2012-07-30","25,3","284","8,7","=","13","1"
"BLAP-8.5","2012-09-11","20,9","283","8,7","=","20","1"
"BLAP-8.5","2012-08-22","23,4","279","8,7","=","30","1"
"BLAP-8.5","2012-09-27","17,5","274","8,7","=","10","0"
"BLAP-8.5","2012-07-16","25,1","289","8,7","=","13","0"
"BLAP-8.5","2012-09-05","23,3","279","8,7","=","500","0"
"BLAP-8.5","2012-05-29","18,1","267","8,5","=","1600","0"
"BLAP-8.5","2012-08-16","24,6","273","8,6","=","8","-1"
"BLAP-8.5","2012-06-28","20,6","287","8,6","=","13","-1"
"BLAP-8.5","2012-07-04","23,4","286","8,5","=","15","-1"
"BLAP-8.5","2012-10-02","16,2","280","8,4","=","16","-1"
"BLAP-8.5","2012-05-23","16,1","258","8,2","=","21","-1"
"BLAP-8.5","2012-06-13","19,7","299","8,5","=","38","-1"
"BLAP-8.5","2012-08-06","24,2","285","8,5","=","50","-1"
"BLAP-8.5","2012-06-04","16,5","262","8,6","=","20","-2"
"BLAP-8.5","2012-09-20","18,7","281","8,6","=","120","-2"
"BLAP-8.5","2012-07-25","24","294","8,6","=","310","-2"
"BLAP-9","2012-09-11","21","276","8,6","=","3","1"
"BLAP-9","2012-07-30","27,7","296","9,1","=","16","1"
"BLAP-9","2012-06-20","23,9","283","8,8","=","23","1"
"BLAP-9","2012-07-10","25","308","9,1","=","34","1"
"BLAP-9","2012-08-22","23,9","283","8,9","=","36","1"
"BLAP-9","2012-08-27","25,7","375","8,9","=","50","1"
"BLAP-9","2012-09-27","17,9","280","8,6","=","15","0"
"BLAP-9","2012-07-16","26,7","301","9,1","=","28","0"
"BLAP-9","2012-09-05","25,5","285","9","=","31","0"
"BLAP-9","2012-05-29","19,7","304","8,5","=","400","0"
"BLAP-9","2012-10-02","16,6","294","8,2","=","15","-1"
"BLAP-9","2012-08-16","25,6","284","8,9","=","18","-1"
"BLAP-9","2012-06-13","21","281","8,8","=","25","-1"
"BLAP-9","2012-06-28","21,9","303","8,7","=","38","-1"
"BLAP-9","2012-05-23","16,6","290","8,2","=","42","-1"
"BLAP-9","2012-07-04","23,5","299","8,5","=","64","-1"
"BLAP-9","2012-08-06","25,3","292","8,9","=","4400","-1"
"BLAP-9","2012-09-20","19","287","8,7","=","72","-2"
"BLAP-9","2012-07-25","25,1","314","9","=","88","-2"
"BLAP-9","2012-06-04","16,1","285","8,6","=","500","-2"
"FSL-190","2012-07-10","22,9","302","8,6","<","2","1"
"FSL-190","2012-08-22","23,4","300","8,7","=","8","1"
"FSL-190","2012-08-27","24,3","296","8,7","=","10","1"
"FSL-190","2012-09-11","21,1","294","8,5","=","11","1"
"FSL-190","2012-07-30","24,5","303","8,6","=","15","1"
"FSL-190","2012-06-20","21,1","301","8,4","=","130","1"
"FSL-190","2012-05-29","17,4","299","8,4","<","2","0"
"FSL-190","2012-07-16","24,6","300","8,6","=","8","0"
"FSL-190","2012-09-27","17,6","298","8,5","=","11","0"
"FSL-190","2012-09-05","23,6","296","8,7","=","100","0"
"FSL-190","2012-06-13","20,3","272","8,4","=","2","-1"
"FSL-190","2012-06-28","20,2","304","8,4","=","5","-1"
"FSL-190","2012-08-16","24,3","302","8,6","=","5","-1"
"FSL-190","2012-07-04","22,9","302","8,5","=","7","-1"
"FSL-190","2012-10-02","16,9","296","8,4","=","11","-1"
"FSL-190","2012-08-06","23,9","300","8,6","=","23","-1"
"FSL-190","2012-05-23","15,2","280","8,2","=","290","-1"
"FSL-190","2012-09-20","19,2","299","8,5","=","2","-2"
"FSL-190","2012-06-04","16,2","295","8,5","=","10","-2"
"FSL-190","2012-07-25","24","303","8,7","=","170","-2"
"FSL-200","2012-08-27","24,4","290","8,7","=","8","1"
"FSL-200","2012-07-10","24","298","8,5","=","10","1"
"FSL-200","2012-09-11","21,3","283","8,4","=","21","1"
"FSL-200","2012-08-22","23,3","294","8,5","=","33","1"
"FSL-200","2012-07-30","25,2","300","8,6","=","50","1"
"FSL-200","2012-07-16","24,9","301","8,6","=","31","0"
"FSL-200","2012-09-27","17,3","278","8,4","=","31","0"
"FSL-200","2012-09-05","23,7","288","8,7","=","40","0"
"FSL-200","2012-05-29","19,4","272","8,5","=","2300","0"
"FSL-200","2012-07-04","23,5","293","8,4","=","5","-1"
"FSL-200","2012-06-28","21,1","296","8,3","=","15","-1"
"FSL-200","2012-05-23","17,5","249","8,2","=","21","-1"
"FSL-200","2012-08-06","25,1","293","8,5","=","28","-1"
"FSL-200","2012-08-16","24,7","291","8,5","=","38","-1"
"FSL-200","2012-10-02","16,3","277","8,4","=","78","-1"
"FSL-200","2012-06-13","20,6","272","8,4","=","500","-1"
"FSL-200","2012-09-20","19,2","274","8,5","=","68","-2"
"FSL-200","2012-06-04","17,3","278","8,5","=","86","-2"
"FSL-200","2012-07-25","24,7","300","8,5","=","290","-2"
"FSL-200",,,,,,,
"FSL-300","2012-08-22","23","292","8,4","=","5","1"
"FSL-300","2012-07-30","24,4","295","8,6","=","7","1"
"FSL-300","2012-08-27","24,3","288","8,6","=","10","1"
"FSL-300","2012-07-10","22,7","297","8,5","=","16","1"
"FSL-300","2012-09-11","20,7","289","8,4","=","30","1"
"FSL-300","2012-06-20","21,6","287","8,3","=","31","1"
"FSL-300","2012-07-16","24,6","295","8,5","=","15","0"
"FSL-300","2012-09-27","17,2","287","8,4","=","30","0"
"FSL-300","2012-06-04","16,4","292","8,6","=","39","0"
"FSL-300","2012-09-05","23,1","296","8,6","=","40","0"
"FSL-300","2012-05-29","18,1","286","8,5","=","1700","0"
"FSL-300","2012-07-04","22,8","307","8,4","=","10","-1"
"FSL-300","2012-05-23","15,9","259","8,3","=","13","-1"
"FSL-300","2012-06-28","20","297","8,3","=","13","-1"
"FSL-300","2012-08-16","24","290","8,4","=","15","-1"
"FSL-300","2012-10-02","16,4","289","8,4","=","28","-1"
"FSL-300","2012-08-06","24,2","293","8,5","=","68","-1"
"FSL-300","2012-06-13","20","284","8,5","=","230","-1"
"FSL-300","2012-09-20","18,5","291","8,4","=","48","-2"
"FSL-300","2012-07-25","23,7","300","8,5","=","120","-2"
"FSL-310","2012-08-22","23,8","294","8,7","=","5","1"
"FSL-310","2012-07-30","24,6","296","8,6","=","10","1"
"FSL-310","2012-07-10","23","297","8,4","=","12","1"
"FSL-310","2012-06-20","21,7","286","8,3","=","34","1"
"FSL-310","2012-09-11","20,8","289","8,5","=","42","1"
"FSL-310","2012-08-27","24,3","289","8,7","=","43","1"
"FSL-310","2012-09-27","17,5","287","8,4","=","8","0"
"FSL-310","2012-07-16","24,6","295","8,5","=","13","0"
"FSL-310","2012-09-05","23,5","292","8,6","=","30","0"
"FSL-310","2012-05-29","17,9","283","8,5","=","800","0"
"FSL-310","2012-06-28","20,5","298","8,3","=","11","-1"
"FSL-310","2012-07-04","23,3","302","8,6","=","11","-1"
"FSL-310","2012-08-16","24,3","292","8,4","=","26","-1"
"FSL-310","2012-10-02","16,7","289","8,3","=","31","-1"
"FSL-310","2012-05-23","17,1","260","8,3","=","62","-1"
"FSL-310","2012-08-06","24,4","293","8,5","=","100","-1"
"FSL-310","2012-06-13","20,5","284","8,4","=","150","-1"
"FSL-310","2012-06-04","16,4","283","8,5","=","13","-2"
"FSL-310","2012-09-20","18,8","292","8,5","=","44","-2"
"FSL-310","2012-07-25","24,6","299","8,6","=","110","-2"
"FSL-330","2012-07-10","23,4","296","8,6","=","10","1"
"FSL-330","2012-08-22","23,6","296","8,7","=","12","1"
"FSL-330","2012-08-27","24,4","288","8,7","=","20","1"
"FSL-330","2012-06-20","22,1","289","8,6","=","33","1"
"FSL-330","2012-07-30","24,9","310","8,6","=","36","1"
"FSL-330","2012-09-11","21,2","289","8,5","=","40","1"
"FSL-330","2012-07-16","24,8","294","8,6","=","2","0"
"FSL-330","2012-09-27","17,6","289","8,5","=","25","0"
"FSL-330","2012-09-05","23,4","290","8,6","=","36","0"
"FSL-330","2012-05-29","17,8","286","8,5","=","1200","0"
"FSL-330","2012-05-23","18,2","260","8,5","=","10","-1"
"FSL-330","2012-07-04","23,6","297","8,7","=","10","-1"
"FSL-330","2012-06-28","20,8","298","8,5","=","21","-1"
"FSL-330","2012-08-16","24,4","293","8,5","=","26","-1"
"FSL-330","2012-10-02","16,5","289","8,3","=","48","-1"
"FSL-330","2012-08-06","24,5","292","8,6","=","100","-1"
"FSL-330","2012-06-13","20,2","281","8,5","=","250","-1"
"FSL-330","2012-06-04","16,4","285","8,6","=","56","-2"
"FSL-330","2012-09-20","18,8","291","8,5","=","66","-2"
"FSL-330","2012-07-25","24,4","297","8,8","=","130","-2"
"FSL-340","2012-07-10","23,1","298","8,5","=","10","1"
"FSL-340","2012-08-22","23,5","299","8,6","=","10","1"
"FSL-340","2012-08-27","24,3","291","8,6","=","15","1"
"FSL-340","2012-07-30","24,6","310","8,6","=","18","1"
"FSL-340","2012-06-20","21,8","290","8,4","=","30","1"
"FSL-340","2012-09-11","21","291","8,5","=","1300","1"
"FSL-340","2012-07-16","24,7","296","8,5","=","8","0"
"FSL-340","2012-09-27","17,4","290","8,4","=","25","0"
"FSL-340","2012-09-05","23,2","294","8,6","=","34","0"
"FSL-340","2012-05-29","17,4","290","8,5","=","1400","0"
"FSL-340","2012-06-28","20,3","300","8,4","=","11","-1"
"FSL-340","2012-07-04","23,1","301","8,4","=","23","-1"
"FSL-340","2012-06-13","20,2","288","8,6","=","40","-1"
"FSL-340","2012-08-16","24,3","294","8,5","=","46","-1"
"FSL-340","2012-10-02","16,6","290","8,3","=","52","-1"
"FSL-340","2012-05-23","18,5","262","8,7","=","70","-1"
"FSL-340","2012-08-06","24,5","295","8,5","=","86","-1"
"FSL-340","2012-06-04","16,5","284","8,5","=","13","-2"
"FSL-340","2012-09-20","18,8","291","8,5","=","21","-2"
"FSL-340","2012-07-25","24","301","8,6","=","90","-2"
"FSL-360","2012-08-27","24,5","290","8,8","=","13","1"
"FSL-360","2012-09-11","21,4","301","8,6","=","15","1"
"FSL-360","2012-07-30","25,7","313","8,8","=","33","1"
"FSL-360","2012-08-22","24","297","8,8","=","42","1"
"FSL-360","2012-06-20","22,7","297","8,6","=","48","1"
"FSL-360","2012-07-10","24,1","303","8,7","=","78","1"
"FSL-360","2012-09-27","17,9","333","8,4","=","16","0"
"FSL-360","2012-09-05","24,4","294","8,7","=","26","0"
"FSL-360","2012-07-16","25,9","295","8,7","=","72","0"
"FSL-360","2012-05-29","17,9","293","8,5","=","530","0"
"FSL-360","2012-05-23","17","268","8,5","=","16","-1"
"FSL-360","2012-06-28","20,9","300","8,5","=","20","-1"
"FSL-360","2012-08-16","25,3","293","8,7","=","20","-1"
"FSL-360","2012-07-04","23,4","300","8,6","=","25","-1"
"FSL-360","2012-10-02","17,6","305","8,4","=","90","-1"
"FSL-360","2012-06-13","21,3","291","8,6","=","98","-1"
"FSL-360","2012-08-06","24,8","295","8,7","=","110","-1"
"FSL-360","2012-09-20","19,8","322","8,6","=","3","-2"
"FSL-360","2012-06-04","16,4","284","8,6","=","15","-2"
"FSL-360","2012-07-25","24,9","297","8,8","=","100","-2"
"FSL-380","2012-09-11","21,1","285","8,8","=","21","1"
"FSL-380","2012-08-27","24,3","304","8,7","=","39","1"
"FSL-380","2012-08-22","23,8","290","8,9","=","86","1"
"FSL-380","2012-06-20","22,6","304","8,5","=","120","1"
"FSL-380","2012-07-30","26","298","9","=","250","1"
"FSL-380","2012-07-10","24,1","300","8,7","=","540","1"
"FSL-380","2012-09-27","18,1","293","8,6","=","10","0"
