"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"BLAP-4.5","2013-08-20","22,1","253","8,4","=","39","1"
"BLAP-4.5","2013-07-03","19,8","189","7,9","=","62","1"
"BLAP-4.5","2013-06-24","19,3","187","7,8","=","50","0"
"BLAP-4.5","2013-09-16","17,4","235","8,3","=","4500","0"
"BLAP-4.5","2013-08-14","22","235","8,5","=","310","0"
"BLAP-4.5","2013-08-26","22","242","8,3","=","100","0"
"BLAP-4.5","2013-09-10","18,4","226","8,5","=","96","0"
"BLAP-4.5","2013-05-21","13,3","84","7,9","=","110","0"
"BLAP-4.5","2013-07-09","22,1","237","8,1","=","140","-1"
"BLAP-4.5","2013-07-30","22,5","231","8,3","=","220","-1"
"BLAP-4.5","2013-05-27","12,1","83","7,9","=","900","-1"
"BLAP-4.5","2013-07-24","23,1","271","8,2","=","3400","-1"
"BLAP-4.5","2013-08-05","21,4","250","7,9","=","94","-2"
"BLAP-4.5","2013-06-10","16,3","127","7,8","=","190","-2"
"BLAP-4.5","2013-06-18","17","152","7,9","=","82","-2"
"BLAP-4.5","2013-09-04","21,2","272","8,3","=","1200","-2"
"BLAP-6","2013-05-14","11,1","87","7,7","=","8","1"
"BLAP-6","2013-06-05","15","403","7,2","=","11","1"
"BLAP-6","2013-07-16","23,5","264","8,5","=","16","1"
"BLAP-6","2013-09-25","16,5","232","8,5","=","13","1"
"BLAP-6","2013-08-20","22,2","265","8,5","=","15","1"
"BLAP-6","2013-07-03","19,9","203","8","=","38","1"
"BLAP-6","2013-09-16","17,5","249","8,3","=","100","0"
"BLAP-6","2013-06-24","19,5","197","8,2","=","40","0"
"BLAP-6","2013-05-21","13,1","96","7,7","=","11","0"
"BLAP-6","2013-08-14","22,1","242","8,3","=","52","0"
"BLAP-6","2013-08-26","22,1","250","8,3","=","23","0"
"BLAP-6","2013-09-10","18,6","235","8,3","=","28","0"
"BLAP-6","2013-05-27","12,3","92","7,9","=","78","-1"
"BLAP-6","2013-07-09","22,3","240","8,3","=","18","-1"
"BLAP-6","2013-07-30","22,7","236","8,4","=","20","-1"
"BLAP-6","2013-07-24","23,1","270","8,3","=","16","-1"
"BLAP-6","2013-06-18","17,1","170","8,1","=","11","-2"
"BLAP-6","2013-08-05","21,5","258","8,3","=","23","-2"
"BLAP-6","2013-06-10","16,5","137","7,9","=","20","-2"
"BLAP-6","2013-09-04","21,3","282","8,4","=","36","-2"
"BLAP-7","2013-05-14","10,8","183","7,5","=","600","1"
"BLAP-7","2013-06-05","15,4","236","7,8","=","48","1"
"BLAP-7","2013-07-16","22,9","301","8,1","=","11","1"
"BLAP-7","2013-09-25","16,3","297","8,2","=","18","1"
"BLAP-7","2013-08-20","21,8","329","8,3","=","68","1"
"BLAP-7","2013-07-03","19,6","267","7,8","=","46","1"
"BLAP-7","2013-09-16","17,5","302","8,1","=","110","0"
"BLAP-7","2013-06-24","19,1","380","8","=","82","0"
"BLAP-7","2013-05-21","13,1","143","7,7","=","78","0"
"BLAP-7","2013-08-14","21,8","293","8,2","=","470","0"
"BLAP-7","2013-08-26","21,9","316","8,1","=","280","0"
"BLAP-7","2013-09-10","18,7","305","8,1","=","110","0"
"BLAP-7","2013-05-27","11,8","208","7,7","=","33","-1"
"BLAP-7","2013-07-09","21,6","305","8","=","64","-1"
"BLAP-7","2013-07-30","22,1","311","8,2","=","18","-1"
"BLAP-7","2013-07-24","22,7","333","8","=","110","-1"
"BLAP-7","2013-08-05","21","311","8,1","=","72","-2"
"BLAP-7","2013-06-18","16,8","234","7,9","=","100","-2"
"BLAP-7","2013-06-10","16,1","220","7,7","=","28","-2"
"BLAP-7","2013-09-04","21,3","318","8,1","=","110","-2"
"BLAP-8.5","2013-05-14","11,2","100","7,6","=","13","1"
"BLAP-8.5","2013-06-05","16,4","117","8","=","16","1"
"BLAP-8.5","2013-07-16","23,7","263","8,6","=","7","1"
"BLAP-8.5","2013-09-25","17","252","8,8","=","2","1"
"BLAP-8.5","2013-08-20","22,5","275","8,6","=","7","1"
"BLAP-8.5","2013-07-03","19,9","219","8","=","13","1"
"BLAP-8.5","2013-09-16","18","264","8,4","=","100","0"
"BLAP-8.5","2013-06-24","19,3","211","8,1","=","13","0"
"BLAP-8.5","2013-05-21","13,2","117","7,8","=","2","0"
"BLAP-8.5","2013-08-14","22,1","255","8,4","=","26","0"
"BLAP-8.5","2013-08-26","22,1","264","8,3","=","21","0"
"BLAP-8.5","2013-09-10","18,8","253","8,4","=","15","0"
"BLAP-8.5","2013-05-27","12,4","113","7,8","=","150","-1"
"BLAP-8.5","2013-07-09","22,5","249","8,6","=","11","-1"
"BLAP-8.5","2013-07-30","23","246","8,6","=","8","-1"
"BLAP-8.5","2013-07-24","23,1","278","8,4","=","150","-1"
"BLAP-8.5","2013-06-18","17,1","189","8","=","8","-2"
"BLAP-8.5","2013-08-05","21,9","268","8,4","=","3","-2"
"BLAP-8.5","2013-06-10","16,4","156","7,9","=","7","-2"
"BLAP-8.5","2013-09-04","21,4","291","8,4","=","82","-2"
"BLAP-9","2013-05-14","12,1","91","7,7","=","7","1"
"BLAP-9","2013-06-05","17,6","133","9,3","=","15","1"
"BLAP-9","2013-07-16","24,9","268","8,7","=","33","1"
"BLAP-9","2013-09-25","17,7","250","8,9","=","10","1"
"BLAP-9","2013-08-20","23,1","274","8,7","=","21","1"
"BLAP-9","2013-07-03","20,3","220","8,5","=","41","1"
"BLAP-9","2013-09-16","18,3","270","8,4","=","130","0"
"BLAP-9","2013-06-24","20,8","102","8,6","=","62","0"
"BLAP-9","2013-05-21","13,2","116","7,8","=","120","0"
"BLAP-9","2013-08-14","22,3","254","8,5","=","4300","0"
"BLAP-9","2013-08-26","22","263","8,2","=","40","0"
"BLAP-9","2013-09-10","18,5","250","8,2","=","2400","0"
"BLAP-9","2013-05-27","13,2","113","8","=","15","-1"
"BLAP-9","2013-07-09","23,5","248","8,9","=","76","-1"
"BLAP-9","2013-07-30","24","247","8,8","=","430","-1"
"BLAP-9","2013-07-24","22,4","285","8,4","=","1300","-1"
"BLAP-9","2013-08-05","22,5","268","8,5","=","1100","-2"
"BLAP-9","2013-06-10","17","159","8,6","=","50","-2"
"BLAP-9","2013-06-18","16,9","182","8,3","=","48","-2"
"BLAP-9","2013-09-04","21,1","293","8,4","=","110","-2"
"FSL-190","2013-05-14","11,2","277","8,2","=","2","1"
"FSL-190","2013-06-05","16","277","8,3","=","5","1"
"FSL-190","2013-07-16","22,7","279","8,5","=","18","1"
"FSL-190","2013-09-25","17,2","296","8,6","=","18","1"
"FSL-190","2013-08-20","22,2","296","8,6","=","8","1"
"FSL-190","2013-07-03","19,5","297","8,2","=","3","1"
"FSL-190","2013-09-16","18,2","296","8,4","=","36","0"
"FSL-190","2013-06-24","18,5","286","8,2","=","8","0"
"FSL-190","2013-05-21","12,9","284","8,2","=","8","0"
"FSL-190","2013-08-14","22","284","8,5","=","110","0"
"FSL-190","2013-08-26","22,1","296","8,3","=","25","0"
"FSL-190","2013-09-10","19,4","288","8,4","=","16","0"
"FSL-190","2013-05-27","12,1","275","8,1","=","20","-1"
"FSL-190","2013-07-09","21,5","290","8,5","=","2","-1"
"FSL-190","2013-07-30","22,9","267","8,6","=","16","-1"
"FSL-190","2013-07-24","22,7","302","8,4","=","25","-1"
"FSL-190","2013-06-18","16,3","267","8,1","=","4","-2"
"FSL-190","2013-08-05","21,7","293","8,4","=","8","-2"
"FSL-190","2013-06-10","15,4","282","8,2","=","7","-2"
"FSL-190","2013-09-04","21,8","311","8,4","=","26","-2"
"FSL-200","2013-05-14","13,6","129","7,8","=","34","1"
"FSL-200","2013-06-05","17,5","152","8,2","=","84","1"
"FSL-200","2013-07-16","24,7","259","8,3","=","38","1"
"FSL-200","2013-09-25","17,2","277","8,5","=","16","1"
"FSL-200","2013-08-20","22,5","278","8,5","=","94","1"
"FSL-200","2013-07-03","20,3","213","8","=","90","1"
"FSL-200","2013-09-16","18,7","274","8,5","=","66","0"
"FSL-200","2013-06-24","19,2","209","8,1","=","340","0"
"FSL-200","2013-05-21","13,6","133","7,9","=","20","0"
"FSL-200","2013-08-14","22,6","266","8,5","=","130","0"
"FSL-200","2013-08-26","22,7","273","8,4","=","20","0"
"FSL-200","2013-09-10","19,3","272","8,3","=","46","0"
"FSL-200","2013-05-27","13,3","136","7,8","=","78","-1"
"FSL-200","2013-07-09","23,2","239","8,2","=","28","-1"
"FSL-200","2013-07-30","23,5","253","8,5","=","15","-1"
"FSL-200","2013-07-24","23,8","282","8,2","=","310","-1"
"FSL-200","2013-06-18","17,7","176","8,2","=","21","-2"
"FSL-200","2013-08-05","22,5","277","8,3","=","13","-2"
"FSL-200","2013-06-10","17,1","166","8","=","10","-2"
"FSL-200","2013-09-04","22,2","283","8,4","=","120","-2"
"FSL-300","2013-05-14","11,6","165","8,1","=","3","1"
"FSL-300","2013-06-05","16,5","183","8,3","=","13","1"
"FSL-300","2013-07-16","23,2","267","8,3","<","2","1"
"FSL-300","2013-09-25","16,9","272","8,5","=","18","1"
"FSL-300","2013-08-20","22,2","284","8,5","=","8","1"
"FSL-300","2013-07-03","19,7","245","8","=","15","1"
"FSL-300","2013-09-16","18,1","279","8,4","=","120","0"
"FSL-300","2013-06-24","18,9","237","8,1","=","15","0"
"FSL-300","2013-05-21","13,3","167","8","=","3","0"
"FSL-300","2013-08-14","22,2","273","8,5","=","190","0"
"FSL-300","2013-08-26","22,2","303","8,4","=","20","0"
"FSL-300","2013-09-10","19,2","273","8,4","=","13","0"
"FSL-300","2013-05-27","12,7","183","8,1","=","23","-1"
"FSL-300","2013-07-09","22,1","264","8,3","=","10","-1"
"FSL-300","2013-07-30","22,8","256","8,4","=","28","-1"
"FSL-300","2013-07-24","23,1","288","8,3","=","82","-1"
"FSL-300","2013-06-18","16,9","219","8,2","=","6","-2"
"FSL-300","2013-08-05","21,7","280","8,4","=","16","-2"
"FSL-300","2013-06-10","16,5","199","8,2","=","7","-2"
"FSL-300","2013-09-04","21,7","302","8,3","=","40","-2"
"FSL-310","2013-05-14","12","166","7,9","=","10","1"
"FSL-310","2013-06-05","16,7","185","8,3","=","16","1"
"FSL-310","2013-07-16","24","267","8,4","=","7","1"
"FSL-310","2013-09-25","17,3","273","8,8","=","11","1"
"FSL-310","2013-07-03","20,3","246","8,2","=","28","1"
"FSL-310","2013-08-20","22,8","284","8,6","=","7","1"
"FSL-310","2013-09-16","18,8","280","8,6","=","80","0"
"FSL-310","2013-06-24","19,7","237","8,2","=","42","0"
"FSL-310","2013-05-21","13,5","168","8","=","3","0"
"FSL-310","2013-08-14","22,5","270","8,5","=","230","0"
"FSL-310","2013-08-26","2,5","292","8,5","=","18","0"
"FSL-310","2013-09-10","19,2","273","8,6","=","20","0"
"FSL-310","2013-05-27","12,7","181","8","=","26","-1"
"FSL-310","2013-07-09","22,3","263","8,4","=","16","-1"
"FSL-310","2013-07-30","23,3","254","8,5","=","21","-1"
"FSL-310","2013-07-24","23,2","288","8,4","=","130","-1"
"FSL-310","2013-08-05","22,3","281","8,4","=","8","-2"
"FSL-310","2013-06-10","16,9","200","8,1","=","38","-2"
"FSL-310","2013-06-18","17,8","205","8,2","=","11","-2"
"FSL-310","2013-09-04","21,8","312","8,5","=","40","-2"
"FSL-330","2013-05-14","11,9","167","8","=","15","1"
"FSL-330","2013-06-05","18","189","8,9","=","21","1"
"FSL-330","2013-07-16","24","267","8,5","=","180","1"
"FSL-330","2013-09-25","17,3","275","8,7","=","20","1"
"FSL-330","2013-08-20","22,7","284","8,6","=","16","1"
"FSL-330","2013-07-03","20,9","246","8,8","=","20","1"
"FSL-330","2013-09-16","18,8","283","8,6","=","41","0"
"FSL-330","2013-06-24","20","248","8,4","=","28","0"
"FSL-330","2013-05-21","13,5","174","8","=","13","0"
"FSL-330","2013-08-14","22,9","275","8,6","=","310","0"
"FSL-330","2013-08-26","22,6","285","8,7","=","23","0"
"FSL-330","2013-09-10","19,2","283","8,5","=","20","0"
"FSL-330","2013-05-27","12,8","185","8","=","54","-1"
"FSL-330","2013-07-09","23,2","264","8,8","=","8","-1"
"FSL-330","2013-07-30","24,5","264","8,7","=","36","-1"
"FSL-330","2013-07-24","23,2","287","8,7","=","2100","-1"
"FSL-330","2013-08-05","22","281","8,4","=","16","-2"
"FSL-330","2013-06-10","17,4","202","8,8","=","26","-2"
"FSL-330","2013-06-18","19,4","222","8,9","=","18","-2"
"FSL-330","2013-09-04","21,6","304","8,7","=","160","-2"
"FSL-340","2013-05-14","12,5","170","8","=","13","1"
"FSL-340","2013-06-05","17","193","8,5","=","23","1"
"FSL-340","2013-07-16","23,9","268","8,5","=","11","1"
"FSL-340","2013-09-25","17,2","278","8,6","=","7","1"
"FSL-340","2013-08-20","22,5","285","8,6","=","16","1"
"FSL-340","2013-07-03","20,5","248","8,5","=","36","1"
"FSL-340","2013-09-16","18,4","285","8,5","=","64","0"
"FSL-340","2013-06-24","19,9","251","8,5","=","30","0"
"FSL-340","2013-08-14","22,4","275","8,5","=","340","0"
"FSL-340","2013-05-21","13,8","179","8","=","16","0"
"FSL-340","2013-08-26","22,4","291","8,5","=","25","0"
"FSL-340","2013-09-10","19,2","287","8,5","=","20","0"
"FSL-340","2013-05-27","14,1","186","8","=","36","-1"
"FSL-340","2013-07-09","22,6","266","8,6","=","10","-1"
"FSL-340","2013-07-30","23,1","265","8,5","=","26","-1"
"FSL-340","2013-07-24","23,2","289","8,4","=","120","-1"
"FSL-340","2013-08-05","22,1","282","8,4","=","50","-2"
"FSL-340","2013-06-10","16,9","203","8,5","=","13","-2"
"FSL-340","2013-06-18","17,7","225","8,4","=","39","-2"
"FSL-340","2013-09-04","21,8","305","8,4","=","110","-2"
"FSL-360","2013-05-14","11,8","170","7,9","=","140","1"
"FSL-360","2013-06-05","17,7","199","8,9","=","26","1"
"FSL-360","2013-07-16","24,2","270","8,6","=","120","1"
"FSL-360","2013-09-25","17,7","308","8,7","=","310","1"
"FSL-360","2013-08-20","23","286","8,7","=","100","1"
"FSL-360","2013-07-03","20,6","254","8","=","60","1"
"FSL-360","2013-09-16","18,5","286","8,7","=","56","0"
"FSL-360","2013-06-24","19,6","248","8,2","=","800","0"
"FSL-360","2013-08-14","22,7","275","8,6","=","330","0"
"FSL-360","2013-05-21","13,9","185","8","=","410","0"
"FSL-360","2013-08-26","22,8","285","8,5","=","52","0"
"FSL-360","2013-09-10","19,2","285","8,5","=","1200","0"
"FSL-360","2013-05-27","13,4","187","8","=","96","-1"
"FSL-360","2013-07-09","23","273","8,5","=","200","-1"
"FSL-360","2013-07-30","23,8","264","8,6","=","200","-1"
"FSL-360","2013-07-24","23,3","290","8,4","=","2400","-1"
"FSL-360","2013-06-18","17,9","221","8,3","=","76","-2"
"FSL-360","2013-08-05","22,6","285","8,5","=","1200","-2"
"FSL-360","2013-06-10","18","206","9,1","=","50","-2"
"FSL-360","2013-09-04","21,7","300","8,5","=","180","-2"
"FSL-380","2013-05-14","12","182","7,9","=","400","1"
"FSL-380","2013-06-05","17,3","205","8,5","=","290","1"
"FSL-380","2013-07-16","24,8","270","8,5","=","110","1"
"FSL-380","2013-09-25","18,1","291","9","=","88","1"
"FSL-380","2013-07-03","20,2","256","7,9","=","40","1"
"FSL-380","2013-08-20","24,5","285","8,9","=","210","1"
"FSL-380","2013-09-16","18,4","286","8,7","=","76","0"
"FSL-380","2013-06-24","19,4","249","8,1","=","600","0"
"FSL-380","2013-08-14","23","278","8,6","=","440","0"
"FSL-380","2013-05-21","13,9","184","8","=","220","0"
